Date,Trial Name,File Path,Duration
2023-03-16,regression_between_line_error_10_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,105.95490670204163
2023-03-16,regression_between_line_error_20_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,100.50357937812805
2023-03-16,regression_between_line_error_30_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,115.25327348709106
2023-03-16,regression_between_line_error_40_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,184.09015417099
2023-03-16,regression_between_line_error_50_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,225.81934475898743
2023-03-16,regression_between_line_error_60_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,1679.14616203308105
2023-03-16,regression_between_line_error_70_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,1582.283437728881836
2023-03-16,regression_between_line_error_80_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,1505.26418018341064
2023-03-16,regression_between_line_error_90_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,1490.48353028297424
2023-03-16,regression_between_line_error_99_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/regression_between_line_synthetic_dataset/synthetic_text.png,1599.3372764587402
