event,event details,timestamp
started,,1684793893.6120589
filter,removed fixations greater than 1000,1684793896.671465
filter,removed fixations less than 100,1684793899.5459762
filter,removed fixations greater than 1000,1684793900.178459
selected,algorithm Warp,1684793902.415156
auto_moving, fixation 0 moved from x:803.8 y:465.3 to x:803.8 y:461.0,1684793906.202431
auto_moving, fixation 1 moved from x:892.9 y:458.9 to x:892.9 y:461.0,1684793907.50263
auto_moving, fixation 2 moved from x:975.4 y:446.1 to x:975.4 y:461.0,1684793908.6592698
auto_moving, fixation 3 moved from x:1055.2 y:456.7 to x:1055.2 y:461.0,1684793909.792903
auto_moving, fixation 4 moved from x:1159.6 y:448.7 to x:1159.6 y:461.0,1684793910.9884999
auto_moving, fixation 5 moved from x:1183.6 y:451.3 to x:1183.6 y:461.0,1684793912.51184
manual_moving, fixation 6 moved from x:997.8 y:506.1 to x:972.9356426223012 y:526.93642873258,1684793916.8723142
auto_moving, fixation 7 moved from x:973.4 y:520.2 to x:973.4 y:527.0,1684793920.862858
auto_moving, fixation 8 moved from x:971.1 y:527.3 to x:971.1 y:527.0,1684793922.197757
manual_moving, fixation 9 moved from x:1009.0 y:537.2 to x:987.4745278664045 y:530.1672921201585,1684793927.673592
manual_moving, fixation 10 moved from x:992.3 y:539.7 to x:969.7047792347225 y:593.1691281779401,1684793943.1329181
manual_moving, fixation 11 moved from x:937.5 y:526.7 to x:966.4739158471441 y:528.5518604263692,1684793953.812072
Saved,Date 2023-05-22 Trial Name034_japanese_paragraph1_2_MediumFont.json File Path /Users/owen/Desktop/fix8-main/golden_set/MET_Dataset/Japanese/MediumFont/paragraph1/034_japanese_paragraph1_2_MediumFont/034_japanese_paragraph1_2.jpg Duration 64.33155298233032,1684793957.94368
Saved,Date 2023-05-22 Trial Name034_japanese_paragraph1_2_MediumFont.json File Path /Users/owen/Desktop/fix8-main/golden_set/MET_Dataset/Japanese/MediumFont/paragraph1/034_japanese_paragraph1_2_MediumFont/034_japanese_paragraph1_2.jpg Duration 64.52124810218811,1684793958.1333802
