Date,Trial Name,File Path,Duration
2023-03-14,noise_error_10_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,106.92348337173462
2023-03-14,noise_error_20_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,85.51804637908936
2023-03-14,noise_error_30_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,77.8181824684143
2023-03-14,noise_error_40_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,102.64207315444946
2023-03-14,noise_error_50_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,72.67758345603943
2023-03-14,noise_error_60_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,78.69078040122986
2023-03-14,noise_error_70_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,83.56809496879578
2023-03-14,noise_error_80_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,89.58637261390686
2023-03-14,noise_error_90_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,94.93680334091187
2023-03-14,noise_error_99_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/noise_synthetic_dataset/synthetic_text.png,114.7111701965332
