Date,Trial Name,File Path,Duration
2023-03-14,offset_error_10_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,115.22013688087463
2023-03-14,offset_error_20_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,98.92617869377136
2023-03-14,offset_error_30_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,137.06229615211487
2023-03-14,offset_error_40_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,142.27266240119934
2023-03-14,offset_error_50_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,231.54903888702393
2023-03-14,offset_error_60_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,214.1641788482666
2023-03-14,offset_error_70_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,213.1358404159546
2023-03-14,offset_error_80_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,261.1667115688324
2023-03-14,offset_error_90_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,233.69605112075806
2023-03-14,offset_error_99_margie.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - LATEST - Copy/fix8/datasets/Synthetic/offset_synthetic_dataset/synthetic_text.png,248.84165573120117
